cluster_kmeans,feature,count_non_null,mean,min,max,global_weighted_mean,difference_vs_global,ratio_vs_global
4,firms_frp_sum,1514204,3.596792024060167,0.0,14701.8,10.600440754222102,-7.0036487301619355,0.33930589373159625
4,firms_frp_sum_log1p,1514204,0.22038067373532674,0.0,9.595793230819018,0.37717385933299435,-0.1567931855976676,0.5842946648663685
4,firms_night_count,1514204,0.05204120448763839,0.0,78.0,0.21245392215198175,-0.16041271766434337,0.2449529006596076
4,has_conafor,1514204,0.007178689265118835,0.0,1.0,0.009467805954355755,-0.00228911668923692,0.7582209964723886
4,has_firms,1514204,0.08228944052452641,0.0,1.0,0.12706301946142182,-0.0447735789368954,0.647626987563527
4,has_smn,1514204,0.9615923613991245,0.0,1.0,0.9571905559339374,0.004401805465187092,1.0045986720594962
4,inegi_edafologia_area_total_km2,1514204,358.5914217974848,3.02610440938447,9925.17994009239,1261.7126932802225,-903.1212714827377,0.284210045367153
4,inegi_edafologia_dominante_area_km2,1514204,182.404802395281,2.4369306691814265,2767.963130073855,415.37643351227257,-232.97163111699157,0.4391313220466845
4,inegi_edafologia_dominante_prop_area,1514204,0.56214251894332,0.1195203866060718,1.0000009723728474,0.4196340979664307,0.14250842097688932,1.3396016235751402
4,inegi_edafologia_n_clases,1514204,6.879303581287594,1.0,29.0,10.545516177239092,-3.6662125959514977,0.6523439408433638
4,inegi_fisiografia_area_total_km2,1514204,358.5914474736376,3.026104446613218,9925.59736654154,1261.5862102264923,-902.9947627528547,0.28423855981214297
4,inegi_fisiografia_dominante_area_km2,1514204,354.12116649046357,3.026104446613218,9475.680921630295,1144.8725655343985,-790.751399043935,0.30931055311397776
4,inegi_fisiografia_dominante_prop_area,1514204,0.988583320333685,0.4886672109419816,1.0000000000000078,0.9303654993060572,0.05821782102762785,1.062575214870985
4,inegi_fisiografia_n_clases,1514204,1.163369664853613,1.0,4.0,1.5616220083858836,-0.3982523435322707,0.7449751979713001
4,inegi_hidrografia_longitud_km_por_km2,1393925,0.44866793016082573,0.0006855845900188,1.371048626350985,0.38939396635354107,0.05927396380728467,1.1522210638299113
4,inegi_hidrografia_longitud_total_km,1393925,150.40152734756154,0.0490258107825722,5362.720561505833,425.5942270541944,-275.1926997066329,0.3533918408353074
4,inegi_hidrografia_n_segmentos_intersectados,1393925,43.310219703355635,1.0,1535.0,91.29765935408066,-47.98743965072503,0.4743847762338042
4,inegi_hidrografia_tipo_dominante_longitud_km,1393925,145.94145592959893,0.0490258107825722,5053.011145332306,413.0553851451067,-267.11392921550777,0.35332176066008575
