fuente,anio,clave_incendio,estado,cve_ent,municipio,cve_mun,latitud,longitud,fecha_inicio,fecha_termino,deteccion,llegada,duracion,motivos_revision
estadisticasIncendiosForestales2015-2024,2015,15-02-0095,Baja California,02,Ensenada,001,,,2015-12-01,2015-12-02,00:05:00,00:49:00,23:40:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-05-0021,Coahuila,05,Ocampo,023,,,2015-08-18,2015-08-19,00:10:00,16:00:00,22:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0003,Chihuahua,08,Chihuahua,019,,,2015-02-09,2015-02-09,00:05:00,00:10:00,03:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0008,Chihuahua,08,Chihuahua,019,,,2015-03-17,2015-03-17,00:25:00,01:20:00,11:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0014,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-04-06,2015-04-06,00:10:00,01:00:00,04:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0016,Chihuahua,08,Ocampo,051,,,2015-04-06,2015-04-07,00:25:00,02:30:00,36:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0054,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-04-24,2015-04-24,00:05:00,01:30:00,04:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0055,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-04-27,2015-04-27,00:05:00,02:00:00,07:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0056,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-04-27,2015-04-27,00:05:00,01:00:00,05:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0057,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-04-24,2015-04-24,00:05:00,00:45:00,04:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0058,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-04-26,2015-04-26,00:05:00,01:00:00,02:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0059,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-04-17,2015-04-17,00:05:00,00:30:00,03:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0060,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-04-28,2015-04-28,00:05:00,00:30:00,01:40:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0061,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-04-30,2015-04-30,00:05:00,00:30:00,01:50:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0062,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-01,2015-05-01,00:05:00,01:00:00,02:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0063,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-01,2015-05-01,00:05:00,00:30:00,03:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0064,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-04-23,2015-04-23,00:05:00,00:40:00,02:40:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0065,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-04-26,2015-04-26,00:05:00,00:30:00,02:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0066,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-04-26,2015-04-26,00:05:00,00:40:00,03:40:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0067,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-04-16,2015-04-16,00:05:00,00:30:00,03:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0068,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-04-24,2015-04-24,00:05:00,00:20:00,03:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0088,Chihuahua,08,Guerrero,031,,,2015-05-17,2015-05-17,00:05:00,02:30:00,05:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0095,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-06,2015-05-06,00:05:00,00:30:00,02:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0096,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-07,2015-05-07,00:05:00,01:00:00,03:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0097,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-07,2015-05-07,00:05:00,00:30:00,03:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0098,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-10,2015-05-10,00:05:00,00:20:00,01:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0099,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-04,2015-05-04,00:05:00,02:00:00,07:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0100,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-07,2015-05-08,00:10:00,03:00:00,25:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0101,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-04,2015-05-04,00:05:00,04:00:00,07:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0102,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-07,2015-05-07,00:10:00,02:40:00,10:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0103,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-09,2015-05-09,00:06:00,00:20:00,05:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0104,Chihuahua,08,Uruachi,066,,,2015-05-11,2015-05-11,00:05:00,00:15:00,07:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0105,Chihuahua,08,Temósachic,063,,,2015-05-16,2015-05-16,00:05:00,00:30:00,08:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0106,Chihuahua,08,Ocampo,051,,,2015-05-07,2015-05-07,00:05:00,00:15:00,04:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0107,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-18,2015-05-18,00:05:00,00:40:00,03:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0108,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-19,2015-05-19,00:05:00,00:30:00,02:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0109,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-20,2015-05-20,00:05:00,02:00:00,15:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0110,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-19,2015-05-19,00:05:00,00:30:00,02:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0111,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-20,2015-05-20,00:05:00,03:20:00,05:10:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0112,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-22,2015-05-22,00:05:00,02:00:00,07:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0113,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-19,2015-05-19,00:05:00,00:30:00,01:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0114,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-20,2015-05-20,00:05:00,01:00:00,04:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0115,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-20,2015-05-20,00:05:00,01:00:00,02:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0116,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-21,2015-05-21,00:05:00,00:40:00,02:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0117,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-21,2015-05-21,00:05:00,00:30:00,01:40:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0118,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-21,2015-05-21,00:05:00,02:30:00,08:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0119,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-22,2015-05-22,00:05:00,00:40:00,09:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0120,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-18,2015-05-18,00:05:00,01:30:00,05:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0121,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-21,2015-05-21,00:05:00,01:30:00,04:20:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0122,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-23,2015-05-23,00:05:00,01:30:00,05:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0123,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-09,2015-05-09,00:05:00,00:20:00,01:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0124,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-11,2015-05-11,00:05:00,00:40:00,02:50:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0125,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-12,2015-05-12,00:05:00,00:30:00,03:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0126,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-08,2015-05-08,00:05:00,02:00:00,09:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0127,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-01,2015-05-01,00:05:00,01:30:00,04:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0128,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-04,2015-05-04,00:05:00,00:35:00,04:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0129,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-11,2015-05-11,00:05:00,00:50:00,06:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0130,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-13,2015-05-13,00:05:00,01:00:00,07:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0131,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-19,2015-05-19,00:05:00,00:15:00,03:50:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0132,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-19,2015-05-19,00:05:00,00:20:00,04:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0133,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-19,2015-05-19,00:05:00,00:30:00,03:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0134,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-20,2015-05-20,00:05:00,00:15:00,03:20:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0135,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-20,2015-05-20,00:05:00,00:30:00,03:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0136,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-20,2015-05-20,00:05:00,00:30:00,04:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0137,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-20,2015-05-20,00:05:00,00:30:00,02:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0138,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-20,2015-05-20,00:05:00,00:30:00,02:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0139,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-20,2015-05-20,00:05:00,00:50:00,03:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0140,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-21,2015-05-21,00:05:00,01:10:00,03:10:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0146,Chihuahua,08,Bocoyna,009,,,2015-05-04,2015-05-04,00:05:00,00:50:00,02:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0152,Chihuahua,08,Guazapares,030,,,2015-05-22,2015-05-22,00:05:00,00:15:00,04:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0167,Chihuahua,08,Urique,065,,,2015-05-31,2015-05-31,00:05:00,00:35:00,02:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0185,Chihuahua,08,Ocampo,051,,,2015-05-25,2015-05-25,00:06:00,01:30:00,09:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0186,Chihuahua,08,Moris,047,,,2015-05-25,2015-05-25,00:06:00,00:15:00,02:45:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0187,Chihuahua,08,Temósachic,063,,,2015-05-25,2015-05-25,00:06:00,00:15:00,02:15:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0188,Chihuahua,08,Temósachic,063,,,2015-05-25,2015-05-25,00:07:00,01:00:00,06:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0189,Chihuahua,08,Ocampo,051,,,2015-05-27,2015-05-27,00:07:00,00:15:00,01:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0190,Chihuahua,08,Temósachic,063,,,2015-05-28,2015-05-29,00:07:00,01:30:00,23:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0191,Chihuahua,08,Ocampo,051,,,2015-05-31,2015-05-31,00:10:00,01:00:00,10:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0205,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-25,2015-05-25,00:05:00,02:00:00,05:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0206,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-25,2015-05-25,00:05:00,01:00:00,03:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0207,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-26,2015-05-26,00:05:00,01:00:00,12:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0208,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-26,2015-05-26,00:05:00,00:40:00,03:50:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0209,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-27,2015-05-27,00:05:00,00:30:00,07:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0210,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-28,2015-05-28,00:05:00,01:00:00,04:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0211,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-29,2015-05-29,00:05:00,00:20:00,01:50:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0212,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-30,2015-05-30,00:05:00,01:30:00,08:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0213,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-30,2015-05-30,00:05:00,01:10:00,02:50:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0214,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-28,2015-05-28,00:05:00,00:50:00,02:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0215,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-29,2015-05-29,00:05:00,00:30:00,02:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0216,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-30,2015-05-30,00:05:00,00:30:00,03:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0217,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-30,2015-05-30,00:05:00,02:15:00,15:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0218,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-30,2015-05-30,00:05:00,00:45:00,04:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0219,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-31,2015-05-31,00:05:00,01:00:00,04:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0220,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-31,2015-05-31,00:05:00,01:00:00,04:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0221,Chihuahua,08,Guadalupe Y Calvo,029,,,2015-05-31,2015-05-31,00:05:00,00:50:00,03:50:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0222,Chihuahua,08,Nuevo Casas Grandes,050,,,2015-06-12,2015-06-12,00:05:00,00:30:00,02:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0223,Chihuahua,08,Ocampo,051,,,2015-06-12,2015-06-12,00:05:00,00:25:00,01:20:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-08-0245,Chihuahua,08,Urique,065,,,2015-06-19,2015-06-19,00:07:00,01:00:00,09:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0003,Ciudad de México,09,Tláhuac,011,,,2015-01-01,2015-01-01,00:05:00,00:10:00,01:50:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0007,Ciudad de México,09,Xochimilco,013,,,2015-01-06,2015-01-06,00:05:00,00:10:00,00:40:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0010,Ciudad de México,09,Iztapalapa,007,,,2015-01-10,2015-01-10,00:05:00,00:18:00,01:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0011,Ciudad de México,09,Milpa Alta,009,,,2015-01-10,2015-01-10,00:05:00,00:04:00,00:48:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0013,Ciudad de México,09,Iztapalapa,007,,,2015-01-11,2015-01-11,00:05:00,00:30:00,01:42:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0026,Ciudad de México,09,Cuajimalpa De Morelos,004,,,2015-01-18,2015-01-18,00:05:00,00:30:00,03:05:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0042,Ciudad de México,09,Milpa Alta,009,,,2015-01-25,2015-01-25,00:05:00,00:10:00,01:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0048,Ciudad de México,09,Milpa Alta,009,,,2015-01-28,2015-01-28,00:05:00,00:33:00,01:25:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0068,Ciudad de México,09,Milpa Alta,009,,,2015-01-31,2015-01-31,00:05:00,00:18:00,02:08:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0069,Ciudad de México,09,Milpa Alta,009,,,2015-01-31,2015-01-31,00:05:00,00:07:00,01:10:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0073,Ciudad de México,09,Milpa Alta,009,,,2015-02-05,2015-02-05,00:05:00,00:20:00,01:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0076,Ciudad de México,09,Cuajimalpa De Morelos,004,,,2015-02-06,2015-02-06,00:05:00,00:25:00,02:10:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0086,Ciudad de México,09,Xochimilco,013,,,2015-02-08,2015-02-08,00:05:00,00:10:00,00:51:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0090,Ciudad de México,09,Milpa Alta,009,,,2015-02-09,2015-02-09,00:05:00,00:13:00,00:45:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0095,Ciudad de México,09,Milpa Alta,009,,,2015-02-09,2015-02-09,00:05:00,00:25:00,01:15:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0101,Ciudad de México,09,Milpa Alta,009,,,2015-02-10,2015-02-10,00:05:00,00:27:00,01:55:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0104,Ciudad de México,09,Milpa Alta,009,,,2015-02-10,2015-02-10,00:05:00,00:18:00,00:36:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0105,Ciudad de México,09,Milpa Alta,009,,,2015-02-10,2015-02-10,00:05:00,01:10:00,03:34:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0132,Ciudad de México,09,Xochimilco,013,,,2015-02-22,2015-02-22,00:05:00,00:12:00,01:01:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0137,Ciudad de México,09,Milpa Alta,009,,,2015-02-23,2015-02-23,00:05:00,00:10:00,01:01:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0140,Ciudad de México,09,Milpa Alta,009,,,2015-02-23,2015-02-23,00:05:00,01:06:00,02:26:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0153,Ciudad de México,09,Tlalpan,012,,,2015-02-24,2015-02-24,00:05:00,00:30:00,01:40:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0160,Ciudad de México,09,Milpa Alta,009,,,2015-02-24,2015-02-24,00:05:00,00:07:00,00:01:02,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0166,Ciudad de México,09,Milpa Alta,009,,,2015-02-25,2015-02-25,00:05:00,00:44:00,01:14:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0172,Ciudad de México,09,Xochimilco,013,,,2015-02-26,2015-02-26,00:05:00,00:23:00,01:11:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0182,Ciudad de México,09,Milpa Alta,009,,,2015-02-27,2015-02-27,00:05:00,00:33:00,01:02:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0183,Ciudad de México,09,Milpa Alta,009,,,2015-02-27,2015-02-27,00:05:00,00:10:00,00:58:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0185,Ciudad de México,09,Milpa Alta,009,,,2015-02-27,2015-02-27,00:05:00,00:21:00,00:52:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0186,Ciudad de México,09,Milpa Alta,009,,,2015-02-27,2015-02-27,00:05:00,00:25:00,02:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0191,Ciudad de México,09,Gustavo A. Madero,005,,,2015-02-27,2015-02-27,00:05:00,00:13:00,00:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0198,Ciudad de México,09,Milpa Alta,009,,,2015-03-01,2015-03-01,00:05:00,00:19:00,02:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0202,Ciudad de México,09,Xochimilco,013,,,2015-03-02,2015-03-02,00:05:00,00:11:00,00:55:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0206,Ciudad de México,09,Milpa Alta,009,,,2015-03-02,2015-03-02,00:05:00,00:52:00,02:05:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0207,Ciudad de México,09,Milpa Alta,009,,,2015-03-02,2015-03-02,00:05:00,00:15:00,01:10:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0212,Ciudad de México,09,Tlalpan,012,,,2015-03-02,2015-03-02,00:05:00,00:20:00,01:55:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0219,Ciudad de México,09,La Magdalena Contreras,008,,,2015-03-02,2015-03-02,00:05:00,00:30:00,04:35:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0235,Ciudad de México,09,Milpa Alta,009,,,2015-03-04,2015-03-04,00:05:00,00:37:00,01:41:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0245,Ciudad de México,09,Tlalpan,012,,,2015-03-05,2015-03-05,00:05:00,00:15:00,01:05:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0256,Ciudad de México,09,Xochimilco,013,,,2015-03-07,2015-03-07,00:05:00,00:15:00,00:59:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0272,Ciudad de México,09,Milpa Alta,009,,,2015-03-09,2015-03-09,00:05:00,00:15:00,01:23:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0273,Ciudad de México,09,Milpa Alta,009,,,2015-03-09,2015-03-09,00:05:00,00:20:00,03:13:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0274,Ciudad de México,09,Milpa Alta,009,,,2015-03-09,2015-03-09,00:05:00,00:30:00,00:49:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0289,Ciudad de México,09,Milpa Alta,009,,,2015-03-17,2015-03-17,00:05:00,00:25:00,02:05:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0290,Ciudad de México,09,Xochimilco,013,,,2015-03-18,2015-03-18,00:05:00,00:15:00,01:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0294,Ciudad de México,09,Xochimilco,013,,,2015-03-21,2015-03-21,00:05:00,00:15:00,00:56:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0305,Ciudad de México,09,Milpa Alta,009,,,2015-04-04,2015-04-04,00:05:00,00:17:00,01:06:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0306,Ciudad de México,09,Milpa Alta,009,,,2015-04-04,2015-04-04,00:05:00,00:11:00,01:54:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0308,Ciudad de México,09,Milpa Alta,009,,,2015-04-04,2015-04-04,00:05:00,00:22:00,01:02:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0313,Ciudad de México,09,Milpa Alta,009,,,2015-04-05,2015-04-05,00:05:00,00:15:00,01:17:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0315,Ciudad de México,09,Tláhuac,011,,,2015-04-07,2015-04-07,00:05:00,00:12:00,00:47:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0316,Ciudad de México,09,Milpa Alta,009,,,2015-04-07,2015-04-07,00:05:00,00:18:00,01:08:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0329,Ciudad de México,09,Milpa Alta,009,,,2015-04-09,2015-04-09,00:05:00,00:15:00,02:10:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0332,Ciudad de México,09,Milpa Alta,009,,,2015-04-10,2015-04-10,00:05:00,01:25:00,01:49:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2015,15-09-0333,Ciudad de México,09,Milpa Alta,009,,,2015-04-10,2015-04-10,00:05:00,00:15:00,01:05:00,coord_faltante
