cluster_kmeans,feature,cluster_mean,cluster_median,global_mean,global_median,z_mean_vs_global,abs_z_mean_vs_global
5,has_smn,0.9996714489103056,1.0,0.9996234759332663,1.0,0.0024727563912429165,0.0024727563912429165
5,mes,6.522834300733764,7.0,6.522300493588822,7.0,0.00015479841278326787,0.00015479841278326787
5,dia_del_anio,183.11287555214835,183.0,183.09744785141675,183.0,0.0001463343453387553,0.0001463343453387553
5,semana_iso,26.57182491877487,27.0,26.56966379823787,27.0,0.00014349729202423587,0.00014349729202423587
5,trimestre,2.5085240754937392,3.0,2.5083759490117954,3.0,0.0001326091944414473,0.0001326091944414473
5,es_temporada_incendios,0.49625816814514656,0.0,0.49629979530782553,0.0,-8.325646271567729e-05,8.325646271567729e-05
5,anio,2013.0006205965028,2013.0,2013.000732510457,2013.0,-1.5519301325791808e-05,1.5519301325791808e-05
6,infys_sup_c2015_2020_detalle_superficieha_mean_20152020,25694.26873166325,18855.77963415284,96292.57465767392,87254.68047051287,-0.893873041997141,0.893873041997141
6,entidad_area_km2_sum,16121.65842476472,11589.267540479635,61046.270539754805,58301.45466486493,-0.8488870823537997,0.8488870823537997
6,inegi_edafologia_area_total_km2,16121.657994113197,11589.26704177526,61046.269845357296,58301.4546765406,-0.8488870222973632,0.8488870222973632
6,inegi_uso_suelo_vegetacion_area_total_km2,16121.657757835981,11589.266914491944,61043.36900379315,58301.4547165185,-0.8488868951335137,0.8488868951335137
6,inegi_fisiografia_area_total_km2,16121.658273485562,11589.26723798964,61041.4312977745,58301.454716107786,-0.8487145170565361,0.8487145170565361
6,inegi_hidrografia_longitud_total_km,6261.461929778344,4472.5249469023065,20374.69742771882,20517.518209528986,-0.8411869008048278,0.8411869008048278
6,infys_ind_estructura_maxat_mean_20152020,13.758543457037707,12.348275862068968,15.954298303571516,15.93222222222222,-0.8009619780976858,0.8009619780976858
6,infys_sup_c2015_2020_estatal_superficieforestaltotalha_mean_20152020,829233.6764122781,696347.85469996,4334619.903323203,3585555.07437776,-0.7347053144406528,0.7347053144406528
6,smn_temp_media_c,17.895148156583723,18.12162162162162,21.255568560314615,21.504653679653682,-0.6813157930001623,0.6813157930001623
6,smn_tmax_c_mean,25.72757724049141,25.714285714285715,28.836615004164315,29.11428571428572,-0.6636908722245815,0.6636908722245815
6,smn_tmin_c_mean,10.062719072676039,10.534939759036144,13.674522116464901,13.75304923397293,-0.6349169243022459,0.6349169243022459
6,infys_ind_dist_at_dn_diametronormal_mean_20152020,16.26083593711658,15.929111916628909,15.38085197237694,15.50272467086434,0.5982174488879836,0.5982174488879836
6,smn_n_estaciones,55.443842067794755,42.0,78.24797875035085,70.0,-0.5579504261633066,0.5579504261633066
6,firms_frp_sum_log1p,1.818530802838204,1.3987168811184478,2.9158004389018997,2.9856819377004897,-0.4151928026530895,0.4151928026530895
6,firms_day_count_log1p,0.741955037539105,0.0,1.369652659285157,0.6931471805599453,-0.4059209095133782,0.4059209095133782
6,firms_count_log1p,0.9900370917541731,0.6931471805599453,1.612276765245185,1.0986122886681098,-0.375637811955395,0.375637811955395
6,firms_confidence_mean,57.59789127487262,59.0,62.64169476166947,64.7741935483871,-0.3536322863121326,0.3536322863121326
6,infys_ind_estructura_maxdn_mean_20152020,37.85343855097258,37.67586206896552,39.4233519845761,40.29166666666666,-0.34865206109480407,0.34865206109480407
6,has_firms,0.5239034006899951,1.0,0.6495998576054438,1.0,-0.2634615213624942,0.2634615213624942
6,firms_frp_mean,9.011259296958345,5.757619047619048,13.522993196574133,8.722057856673242,-0.2510895688098459,0.2510895688098459
6,firms_night_count_log1p,0.5482600863253683,0.0,0.859671831632491,0.0,-0.24545859671012737,0.24545859671012737
6,firms_brightness_mean,322.711676990745,321.35,325.37698534907423,326.2773475609756,-0.24227157703528132,0.24227157703528132
6,firms_day_count,2.7534636657357208,0.0,20.288328438520466,1.0,-0.2169176550792573,0.2169176550792573
6,infys_ind_dist_at_dn_alturatotal_mean_20152020,7.683608971289871,7.412675577707295,7.346498519907701,7.690331774176004,0.21438070455317795,0.21438070455317795
6,firms_count,5.213131810963255,1.0,28.399882250655494,2.0,-0.20945136565004477,0.20945136565004477
6,firms_frp_sum,40.11986254860085,3.05,404.7279746085861,18.8,-0.20340292738522794,0.20340292738522794
6,smn_evap_mm_mean,4.487986633575672,4.371142857142857,4.810105865946607,4.537037037037037,-0.19577012324596305,0.19577012324596305
6,infys_ind_estructura_mediaat_mean_20152020,5.516843000143725,5.371223299769071,5.750998830097828,5.7813732118633805,-0.1895969510360446,0.1895969510360446
6,conafor_event_count_log1p,0.09457280855366895,0.0,0.17399636247393407,0.0,-0.1667929405209946,0.1667929405209946
6,conafor_event_count,0.17479875143748974,0.0,0.44783772497312985,0.0,-0.15933352259721842,0.15933352259721842
6,smn_amplitud_termica_c,15.664858167815373,15.734246575342468,15.162092887699425,14.896907216494848,0.14955752344816756,0.14955752344816756
6,infys_ind_composicion_derivado_punto_totalespecies_mean_20152020,16.467127616678674,15.897540983606556,17.150702342708257,16.760830860534124,-0.14831993138799185,0.14831993138799185
6,firms_night_count,2.459668145227534,0.0,8.111553812135028,0.0,-0.14735941068247635,0.14735941068247635
6,has_conafor,0.10087070806637095,0.0,0.14654316677277798,0.0,-0.1291457391903809,0.1291457391903809
6,smn_precip_mm_mean,1.8146825490960339,0.4583333333333333,2.439397705015655,0.3571428571428571,-0.12650644787617685,0.12650644787617685
6,infys_ind_estructura_mediadn_mean_20152020,15.216161715691896,15.445440151219378,15.096999591642213,15.1061383848287,0.07828689335630677,0.07828689335630677
6,has_smn,1.0,1.0,0.9996234759332663,1.0,0.01940784895859272,0.01940784895859272
6,mes,6.523246262526696,7.0,6.522300493588822,7.0,0.00027426296524853025,0.00027426296524853025
6,trimestre,2.5086796999069056,3.0,2.5083759490117954,3.0,0.00027193085924169817,0.00027193085924169817
6,dia_del_anio,183.12540386616286,183.0,183.09744785141675,183.0,0.0002651675183050096,0.0002651675183050096
6,semana_iso,26.573626855046275,27.0,26.56966379823787,27.0,0.00026314493356944304,0.00026314493356944304
6,es_temporada_incendios,0.4961940748042276,0.0,0.49629979530782553,0.0,-0.0002114464354432048,0.0002114464354432048
6,anio,2013.0007666611905,2013.0,2013.000732510457,2013.0,4.735741187387184e-06,4.735741187387184e-06
7,infys_ind_dist_at_dn_diametronormal_mean_20152020,17.982015164022993,17.929539951573847,15.38085197237694,15.50272467086434,1.7682835949268916,1.7682835949268916
7,smn_n_estaciones,21.43705164010733,16.0,78.24797875035085,70.0,-1.3899969743708778,1.3899969743708778
7,infys_ind_estructura_mediadn_mean_20152020,17.07254306710149,15.1061383848287,15.096999591642213,15.1061383848287,1.2978885918443694,1.2978885918443694
7,smn_tmax_c_mean,23.196721538788925,23.12142857142857,28.836615004164315,29.11428571428572,-1.203956367794868,1.203956367794868
7,infys_ind_estructura_maxdn_mean_20152020,44.79991785772959,43.3,39.4233519845761,40.29166666666666,1.1940472214344777,1.1940472214344777
7,smn_temp_media_c,15.451358739894031,15.6609375,21.255568560314615,21.504653679653682,-1.1767872294040096,1.1767872294040096
7,inegi_hidrografia_longitud_total_km,1260.714252773054,346.13310550122645,20374.69742771882,20517.518209528986,-1.139244949984329,1.139244949984329
7,infys_ind_estructura_mediaat_mean_20152020,7.1304222263124055,6.373440510606144,5.750998830097828,5.7813732118633805,1.1169248707637687,1.1169248707637687
7,infys_sup_c2015_2020_detalle_superficieha_mean_20152020,8424.413701769592,5747.355964193552,96292.57465767392,87254.68047051287,-1.1125334991843037,1.1125334991843037
