tipo_fila,archivo,ruta,tamano_mb,ciclo_detectado,producto_detectado,hoja,clasificacion_hoja,nivel_agregacion_observado,n_filas,n_columnas,columnas,columnas_top_no_nulas,columnas_totalmente_vacias,columnas_candidatas_estado,columnas_candidatas_municipio,columnas_candidatas_coordenadas,columnas_candidatas_anio,columnas_candidatas_muestreo,columnas_candidatas_agregacion,utilidad_metodologica_preliminar,decision_preliminar_du,observaciones
archivo,DeforestacionNacional_2024.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\DeforestacionNacional_2024.xlsx,0.0591,2001-2024,deforestacion,,,,,2,"[""SuperficieDeforestadaNacional"", ""IncertidumbreNacional""]",[],[],[],[],[],[],[],[],revisar_utilidad,conservar_para_du,
hoja,DeforestacionNacional_2024.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\DeforestacionNacional_2024.xlsx,0.0591,2001-2024,deforestacion,SuperficieDeforestadaNacional,indicador_agregado,desconocido,841.0,4,"[""Gerencia de Sistema Nacional de Monitoreo Forestal, Junio 2025"", ""Unnamed: 1"", ""Unnamed: 2"", ""Unnamed: 3""]","[""Gerencia de Sistema Nacional de Monitoreo Forestal, Junio 2025"", ""Unnamed: 1"", ""Unnamed: 2"", ""Unnamed: 3""]",[],[],[],[],[],[],"[""Gerencia de Sistema Nacional de Monitoreo Forestal, Junio 2025""]",revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
hoja,DeforestacionNacional_2024.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\DeforestacionNacional_2024.xlsx,0.0591,2001-2024,deforestacion,IncertidumbreNacional,posible_indicador_agregado,desconocido,25.0,6,"[""Gerencia de Sistema Nacional de Monitoreo Forestal, Junio 2025"", ""Unnamed: 1"", ""Unnamed: 2"", ""Unnamed: 3"", ""Unnamed: 4"", ""Unnamed: 5""]","[""Gerencia de Sistema Nacional de Monitoreo Forestal, Junio 2025"", ""Unnamed: 1"", ""Unnamed: 2"", ""Unnamed: 3"", ""Unnamed: 4"", ""Unnamed: 5""]",[],[],[],[],[],[],"[""Gerencia de Sistema Nacional de Monitoreo Forestal, Junio 2025""]",revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
archivo,INFyS_Secciones_2004_2009.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2004-2009\INFyS_Secciones_2004_2009.xlsx,76.9082,2004-2009,secciones,,,,,15,"[""Conglomerados"", ""Cobertura"", ""Cobertura_1m2"", ""Cuerpos_agua"", ""Diversidad_especie_estrato"", ""Epifitas"", ""Especies_NOM059"", ""Impactos_ambientales"", ""Incendios"", ""Repoblado_bosque"", ""Repoblado_otras_comunidades"", ""Repoblado_selva"", ""Vegetacion_menor"", ""Sitios"", ""Suelos""]",[],[],[],[],[],[],[],[],revisar_utilidad,conservar_para_du,
hoja,INFyS_Secciones_2004_2009.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2004-2009\INFyS_Secciones_2004_2009.xlsx,76.9082,2004-2009,secciones,Conglomerados,detalle_muestreo,sitio_conglomerado,24630.0,34,"[""Conglomerado"", ""Anio"", ""Estado"", ""Municipio"", ""Formato"", ""Veg_prim_levantada"", ""Veg_sec_levanatda"", ""Veg_prim_esperada"", ""Veg_sec_esperada"", ""Tipo_cgl_estandar"", ""Monitoreo"", ""Muestreado"", ""Cubierta_Vegetal"", ""Tenencia"", ""Region_Hidrologica"", ""Cuenca"", ""SubCuenca"", ""Tipo_Subcuenca"", ""Cve_veg_SV"", ""Tipo_veg_SV"", ""Formacion_SV"", ""Sitios_x_cgl"", ""Sitio_1"", ""Sitio_2"", ""Sitio_3"", ""Sitio_4"", ""Latitud"", ""Longitud"", ""X"", ""Y"", ""Altitud"", ""Fisiografia"", ""Pendiente"", ""Uso_suelo_SCV""]","[""Conglomerado"", ""Anio"", ""Estado"", ""Municipio"", ""Formato"", ""Tipo_cgl_estandar"", ""Monitoreo"", ""Muestreado"", ""Cubierta_Vegetal"", ""Tenencia""]",[],"[""Estado""]","[""Municipio""]","[""Latitud"", ""Longitud"", ""Sitios_x_cgl""]","[""Anio""]","[""Conglomerado"", ""Muestreado"", ""Sitio_1"", ""Sitio_2"", ""Sitio_3"", ""Sitio_4"", ""Sitios_x_cgl""]","[""Formacion_SV""]",candidato_ml_posterior_o_contexto_geoespacial,conservar_para_du,
hoja,INFyS_Secciones_2004_2009.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2004-2009\INFyS_Secciones_2004_2009.xlsx,76.9082,2004-2009,secciones,Cobertura,detalle_muestreo,estado_municipio,80169.0,8,"[""Conglomerado"", ""Anio"", ""Estado"", ""Municipio"", ""Formato"", ""porcRenuevo"", ""porcArbustos"", ""porcHierbas""]","[""Conglomerado"", ""Anio"", ""Estado"", ""Municipio"", ""Formato"", ""porcRenuevo"", ""porcArbustos"", ""porcHierbas""]",[],"[""Estado""]","[""Municipio""]",[],"[""Anio""]","[""Conglomerado""]",[],contexto_visualizacion_apoyo_descriptivo,conservar_para_du,
hoja,INFyS_Secciones_2004_2009.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2004-2009\INFyS_Secciones_2004_2009.xlsx,76.9082,2004-2009,secciones,Cobertura_1m2,detalle_muestreo,estado_municipio,80189.0,15,"[""conglomerado"", ""Anio"", ""Estado"", ""Municipio"", ""NumSitio"", ""Porcen_Gramineas"", ""Porcen_Helechos"", ""Porcen_Musgos"", ""Porcen_Liquenes"", ""Porcen_Hierbas"", ""Porcen_Roca"", ""Porcen_Suelo_desnudo"", ""Porcen_Hojarasca"", ""Porcen_Piedras"", ""Porcen_Otros""]","[""conglomerado"", ""Anio"", ""Estado"", ""Municipio"", ""NumSitio"", ""Porcen_Gramineas"", ""Porcen_Helechos"", ""Porcen_Musgos"", ""Porcen_Liquenes"", ""Porcen_Hierbas""]",[],"[""Estado""]","[""Municipio""]",[],"[""Anio""]","[""NumSitio"", ""conglomerado""]",[],contexto_visualizacion_apoyo_descriptivo,conservar_para_du,
hoja,INFyS_Secciones_2004_2009.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2004-2009\INFyS_Secciones_2004_2009.xlsx,76.9082,2004-2009,secciones,Cuerpos_agua,detalle_muestreo,estado_municipio,3931.0,14,"[""Conglomerado"", ""Anio"", ""Estado"", ""Municipio"", ""Nombre"", ""Tipo"", ""NivelContaminacion"", ""NivelAzolve"", ""NivelEutrofizacion"", ""NivelLirioAcuatico"", ""UsoActual"", ""X"", ""Y"", ""Datum""]","[""Conglomerado"", ""Anio"", ""Estado"", ""Municipio"", ""Nombre"", ""Tipo"", ""NivelContaminacion"", ""NivelAzolve"", ""NivelEutrofizacion"", ""NivelLirioAcuatico""]",[],"[""Estado""]","[""Municipio""]",[],"[""Anio""]","[""Conglomerado""]",[],contexto_visualizacion_apoyo_descriptivo,conservar_para_du,
hoja,INFyS_Secciones_2004_2009.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2004-2009\INFyS_Secciones_2004_2009.xlsx,76.9082,2004-2009,secciones,Diversidad_especie_estrato,detalle_muestreo,estado_municipio,57407.0,32,"[""Conglomerado"", ""Anio"", ""Estado"", ""Municipio"", ""Estrato"", ""NumEspecies"", ""Familia_APG"", ""Genero_APG"", ""Especie_APG"", ""Categoria_Infra_APG"", ""Infra_APG"", ""NombreComun"", ""Familia_APG_cod1"", ""Genero_APG_cod1"", ""Especie_APG_cod1"", ""Categoria_Infra_APG_cod1"", ""Infra_APG_cod1"", ""NombreComun1"", ""NombreCientifico_APG_C1"", ""Familia_APG_cod2"", ""Genero_APG_cod2"", ""Especie_APG_cod2"", ""Categoria_Infra_APG_cod2"", ""Infra_APG_cod2"", ""NombreComun2"", ""NombreCientifico_APG_C2"", ""Especie_APG_cod3"", ""Categoria_Infra_APG_cod3"", ""Infra_APG_cod3"", ""NombreCientifico_APG_C3"", ""NombreComun3"", ""NombreCientifico_APG""]","[""Conglomerado"", ""Anio"", ""Estado"", ""Municipio"", ""Estrato"", ""NumEspecies"", ""Familia_APG"", ""Genero_APG"", ""NombreCientifico_APG"", ""Familia_APG_cod1""]",[],"[""Estado""]","[""Municipio""]",[],"[""Anio""]","[""Conglomerado""]",[],contexto_visualizacion_apoyo_descriptivo,conservar_para_du,
hoja,INFyS_Secciones_2004_2009.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2004-2009\INFyS_Secciones_2004_2009.xlsx,76.9082,2004-2009,secciones,Epifitas,detalle_muestreo,estado_municipio,33266.0,7,"[""Conglomerado"", ""Anio"", ""Estado"", ""Municipio"", ""Tipo_Epifita"", ""Presencia_Troncos"", ""Presencia_Ramas""]","[""Conglomerado"", ""Anio"", ""Estado"", ""Municipio"", ""Tipo_Epifita"", ""Presencia_Troncos"", ""Presencia_Ramas""]",[],"[""Estado""]","[""Municipio""]",[],"[""Anio""]","[""Conglomerado""]",[],contexto_visualizacion_apoyo_descriptivo,conservar_para_du,
hoja,INFyS_Secciones_2004_2009.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2004-2009\INFyS_Secciones_2004_2009.xlsx,76.9082,2004-2009,secciones,Especies_NOM059,detalle_muestreo,estado_municipio,474105.0,16,"[""conglomerado"", ""anio"", ""seccion"", ""Estado"", ""Municipio"", ""Familia_APG"", ""Genero_APG"", ""Especie_APG"", ""Categoria_Infra_APG"", ""Infra_APG"", ""CATEGORIA"", ""Riesgo"", ""DISTRIBUCION"", ""NombreCientifico_APG"", ""Forma_Biologica_1"", ""Total_especies""]","[""conglomerado"", ""anio"", ""seccion"", ""Estado"", ""Municipio"", ""Familia_APG"", ""Genero_APG"", ""NombreCientifico_APG"", ""Especie_APG"", ""Forma_Biologica_1""]","[""Total_especies""]","[""Estado""]","[""Municipio""]",[],"[""anio""]","[""conglomerado""]","[""Total_especies""]",contexto_visualizacion_apoyo_descriptivo,conservar_para_du,cols_vacias=1
hoja,INFyS_Secciones_2004_2009.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2004-2009\INFyS_Secciones_2004_2009.xlsx,76.9082,2004-2009,secciones,Impactos_ambientales,detalle_muestreo,estado_municipio,30059.0,9,"[""Conglomerado"", ""Anio"", ""Estado"", ""Municipio"", ""Causa"", ""ImpactoVegetacion"", ""ImpactoSuelo"", ""ImpactoAgua"", ""Observaciones""]","[""Conglomerado"", ""Anio"", ""Estado"", ""Municipio"", ""Causa"", ""ImpactoVegetacion"", ""ImpactoSuelo"", ""ImpactoAgua"", ""Observaciones""]",[],"[""Estado""]","[""Municipio""]",[],"[""Anio""]","[""Conglomerado""]",[],contexto_visualizacion_apoyo_descriptivo,conservar_para_du,
hoja,INFyS_Secciones_2004_2009.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2004-2009\INFyS_Secciones_2004_2009.xlsx,76.9082,2004-2009,secciones,Incendios,detalle_muestreo,estado_municipio,5385.0,11,"[""Conglomerado"", ""Anio"", ""Estado"", ""Municipio"", ""Anio_Incendio"", ""VegArboreaPorcentaje"", ""VegArbustivaPorcentaje"", ""VegHerbaceaPorcentaje"", ""TipoIncendio"", ""PorcCopaQuemada"", ""RegeneracionPostIncendio""]","[""Conglomerado"", ""Anio"", ""Estado"", ""Municipio"", ""Anio_Incendio"", ""VegArboreaPorcentaje"", ""VegArbustivaPorcentaje"", ""VegHerbaceaPorcentaje"", ""TipoIncendio"", ""PorcCopaQuemada""]",[],"[""Estado""]","[""Municipio""]",[],"[""Anio"", ""Anio_Incendio""]","[""Conglomerado""]","[""VegArboreaPorcentaje"", ""VegArbustivaPorcentaje"", ""VegHerbaceaPorcentaje""]",contexto_visualizacion_apoyo_descriptivo,conservar_para_du,
hoja,INFyS_Secciones_2004_2009.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2004-2009\INFyS_Secciones_2004_2009.xlsx,76.9082,2004-2009,secciones,Repoblado_bosque,detalle_muestreo,estado_municipio,35491.0,31,"[""Conglomerado"", ""Anio"", ""Estado"", ""Municipio"", ""NumSitio"", ""Familia_APG"", ""Genero_APG"", ""Especie_APG"", ""Categoria_Infra_APG"", ""Infra_APG"", ""NombreCientifico_APG"", ""Altura"", ""Frecuencia"", ""Edad"", ""Vigor"", ""Danio"", ""Daño"", ""FactorE_DanioPrincipal"", ""Daño_1"", ""Daño_2"", ""Daño_3"", ""Daño_4"", ""PorcDanio"", ""Uso_Especie"", ""Mercado"", ""Uso_Especie_2"", ""Mercado_2"", ""Uso_Especie_3"", ""Mercado_3"", ""Ciclo"", ""Forma_Biologica""]","[""Conglomerado"", ""Anio"", ""Estado"", ""Municipio"", ""NumSitio"", ""Familia_APG"", ""Genero_APG"", ""NombreCientifico_APG"", ""Altura"", ""Frecuencia""]",[],"[""Estado""]","[""Municipio""]",[],"[""Anio"", ""Ciclo"", ""Danio"", ""Daño"", ""Daño_1"", ""Daño_2"", ""Daño_3"", ""Daño_4"", ""FactorE_DanioPrincipal"", ""PorcDanio""]","[""Conglomerado"", ""NumSitio""]",[],contexto_visualizacion_apoyo_descriptivo,conservar_para_du,
hoja,INFyS_Secciones_2004_2009.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2004-2009\INFyS_Secciones_2004_2009.xlsx,76.9082,2004-2009,secciones,Repoblado_otras_comunidades,detalle_muestreo,estado_municipio,50105.0,32,"[""Conglomerado"", ""Anio"", ""Estado"", ""Municipio"", ""NumSitio"", ""Familia_APG"", ""Genero_APG"", ""Especie_APG"", ""Categoria_Infra_APG"", ""Infra_APG"", ""NombreCientifico_APG"", ""NomComun"", ""Porcentaje_cobertura"", ""Altura"", ""NumPlantas"", ""PlantasDiametro"", ""Danio"", ""Daño"", ""FactorE_DanioPrincipal"", ""Daño_1"", ""Daño_2"", ""Daño_3"", ""Daño_4"", ""PorcDanio"", ""Uso_Especie"", ""Mercado"", ""Uso_Especie_2"", ""Mercado_Especie_2"", ""Uso_Especie_3"", ""Mercado_Especie_3"", ""Ciclo"", ""Forma_Biologica""]","[""Conglomerado"", ""Anio"", ""Estado"", ""Municipio"", ""NumSitio"", ""Familia_APG"", ""Genero_APG"", ""NombreCientifico_APG"", ""Porcentaje_cobertura"", ""Altura""]","[""Daño_3"", ""Daño_4"", ""Uso_Especie_3"", ""Mercado_Especie_3""]","[""Estado""]","[""Municipio""]",[],"[""Anio"", ""Ciclo"", ""Danio"", ""Daño"", ""Daño_1"", ""Daño_2"", ""Daño_3"", ""Daño_4"", ""FactorE_DanioPrincipal"", ""PorcDanio""]","[""Conglomerado"", ""NumSitio""]","[""Porcentaje_cobertura""]",contexto_visualizacion_apoyo_descriptivo,conservar_para_du,cols_vacias=4
hoja,INFyS_Secciones_2004_2009.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2004-2009\INFyS_Secciones_2004_2009.xlsx,76.9082,2004-2009,secciones,Repoblado_selva,detalle_muestreo,estado_municipio,168507.0,30,"[""Conglomerado"", ""Anio"", ""Estado"", ""Municipio"", ""NumSitio"", ""Familia_APG"", ""Genero_APG"", ""Especie_APG"", ""Categoria_Infra_APG"", ""Infra_APG"", ""Altura"", ""Frecuencia"", ""Vigor"", ""Danio"", ""Daño"", ""FactorE_DanioPrincipal"", ""Daño_1"", ""Daño_2"", ""Daño_3"", ""Daño_4"", ""PorcDanio"", ""Uso_Especie"", ""Mercado"", ""Uso_Especie_2"", ""Mercado_2"", ""Uso_Especie_3"", ""Mercado_3"", ""Ciclo"", ""Forma_Biologica"", ""NombreCientifico_APG""]","[""Conglomerado"", ""Anio"", ""Estado"", ""Municipio"", ""NumSitio"", ""Familia_APG"", ""Genero_APG"", ""Altura"", ""Frecuencia"", ""Vigor""]",[],"[""Estado""]","[""Municipio""]",[],"[""Anio"", ""Ciclo"", ""Danio"", ""Daño"", ""Daño_1"", ""Daño_2"", ""Daño_3"", ""Daño_4"", ""FactorE_DanioPrincipal"", ""PorcDanio""]","[""Conglomerado"", ""NumSitio""]",[],contexto_visualizacion_apoyo_descriptivo,conservar_para_du,
hoja,INFyS_Secciones_2004_2009.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2004-2009\INFyS_Secciones_2004_2009.xlsx,76.9082,2004-2009,secciones,Vegetacion_menor,detalle_muestreo,estado_municipio,8664.0,20,"[""Conglomerado"", ""Anio"", ""Estado"", ""Municipio"", ""NumSitio"", ""Familia_APG"", ""Genero_APG"", ""Especie_APG"", ""Categoria_Infra_APG"", ""Infra_APG"", ""Altura"", ""NumPlantas"", ""Danio"", ""Danio1"", ""Danio2"", ""Danio3"", ""Danio4"", ""MercadoUso"", ""MercadoUso2"", ""MercadoUso3""]","[""Conglomerado"", ""Anio"", ""Estado"", ""Municipio"", ""NumSitio"", ""Altura"", ""Danio"", ""NumPlantas"", ""Familia_APG"", ""Genero_APG""]","[""Danio2"", ""Danio3"", ""MercadoUso3""]","[""Estado""]","[""Municipio""]",[],"[""Anio"", ""Danio"", ""Danio1"", ""Danio2"", ""Danio3"", ""Danio4""]","[""Conglomerado"", ""NumSitio""]",[],contexto_visualizacion_apoyo_descriptivo,conservar_para_du,cols_vacias=3
hoja,INFyS_Secciones_2004_2009.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2004-2009\INFyS_Secciones_2004_2009.xlsx,76.9082,2004-2009,secciones,Sitios,detalle_muestreo,sitio_conglomerado,81665.0,22,"[""IdConglomerado"", ""Anio"", ""Estado"", ""Municipio"", ""Formato"", ""NumSitio"", ""Veg_levantada"", ""Latitud"", ""Longitud"", ""X"", ""y"", ""Datum"", ""ErrorPrecision"", ""con_senial"", ""Azimut"", ""Distancia"", ""Latitud_Aux"", ""Longitud_Aux"", ""X_Aux"", ""Y_Aux"", ""ErrorPrecisionAux"", ""Erosion""]","[""IdConglomerado"", ""Anio"", ""Estado"", ""Municipio"", ""Formato"", ""NumSitio"", ""Latitud"", ""Longitud"", ""X"", ""y""]",[],"[""Estado""]","[""Municipio""]","[""Latitud"", ""Latitud_Aux"", ""Longitud"", ""Longitud_Aux"", ""X_Aux"", ""Y_Aux""]","[""Anio""]","[""IdConglomerado"", ""NumSitio""]",[],candidato_ml_posterior_o_contexto_geoespacial,conservar_para_du,
hoja,INFyS_Secciones_2004_2009.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2004-2009\INFyS_Secciones_2004_2009.xlsx,76.9082,2004-2009,secciones,Suelos,detalle_muestreo,estado_municipio,21686.0,17,"[""Conglomerado"", ""Anio"", ""Estado"", ""Municipio"", ""X"", ""Y"", ""UsoSuelo"", ""Cobertura"", ""TipoMantillo"", ""EspesorMantillo"", ""ProfundidadEspesor"", ""Categoria"", ""Erosion"", ""OtraErosion"", ""Degradacion"", ""OtraDegradacion"", ""GradoAfectacion""]","[""Conglomerado"", ""Anio"", ""Estado"", ""Municipio"", ""X"", ""Y"", ""UsoSuelo"", ""Cobertura"", ""TipoMantillo"", ""EspesorMantillo""]",[],"[""Estado""]","[""Municipio""]",[],"[""Anio""]","[""Conglomerado""]",[],contexto_visualizacion_apoyo_descriptivo,conservar_para_du,
archivo,1_Superficie.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2009-2014\1_Superficie.xlsx,0.1076,2009-2014,superficie_forestal,,,,,1,"[""Superficie""]",[],[],[],[],[],[],[],[],revisar_utilidad,conservar_para_du,
hoja,1_Superficie.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2009-2014\1_Superficie.xlsx,0.1076,2009-2014,superficie_forestal,Superficie,indicador_agregado,estado_ecosistema_formacion,1677.0,10,"[""CVE_ENT"", ""NOM_ENT"", ""CVE_ECO"", ""ECOSISTEMA"", ""CVE_FOR"", ""FORMACION"", ""DESCRIP_S6"", ""DESVEG_S6"", ""FASE_VS_S6"", ""HA""]","[""CVE_ENT"", ""NOM_ENT"", ""CVE_ECO"", ""ECOSISTEMA"", ""CVE_FOR"", ""FORMACION"", ""DESCRIP_S6"", ""DESVEG_S6"", ""FASE_VS_S6"", ""HA""]",[],"[""CVE_ENT"", ""NOM_ENT""]",[],[],[],[],"[""ECOSISTEMA"", ""FORMACION"", ""HA""]",contexto_visualizacion_apoyo_descriptivo,conservar_para_du,
archivo,2_Dasometricos.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2009-2014\2_Dasometricos.xlsx,0.0158,2009-2014,dasometricos,,,,,1,"[""Dasométricos""]",[],[],[],[],[],[],[],[],revisar_utilidad,conservar_para_du,
hoja,2_Dasometricos.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2009-2014\2_Dasometricos.xlsx,0.0158,2009-2014,dasometricos,Dasométricos,indicador_agregado,desconocido,76.0,13,"[""CVE_ECO"", ""ECOSISTEMA"", ""CVE_FOR"", ""FORMACION"", ""HA"", ""UMP"", ""INDICADOR"", ""UNIDAD"", ""n"", ""ER"", ""LI"", ""LS"", ""Er""]","[""CVE_ECO"", ""ECOSISTEMA"", ""CVE_FOR"", ""FORMACION"", ""HA"", ""UMP"", ""INDICADOR"", ""UNIDAD"", ""n"", ""ER""]",[],[],[],[],[],[],"[""ECOSISTEMA"", ""FORMACION"", ""HA"", ""INDICADOR""]",revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
archivo,4_Estructura.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2009-2014\4_Estructura.xlsx,0.0186,2009-2014,composicion_estructura,,,,,1,"[""Estructura""]",[],[],[],[],[],[],[],[],revisar_utilidad,conservar_para_du,
hoja,4_Estructura.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2009-2014\4_Estructura.xlsx,0.0186,2009-2014,composicion_estructura,Estructura,indicador_agregado,desconocido,96.0,15,"[""CVE_ECO"", ""ECOSISTEMA"", ""CVE_FOR"", ""FORMACION"", ""FORMA BIOLÓGICA"", ""INDICADOR"", ""UNIDAD"", ""UMP"", ""n"", ""REGISTROS/FORMA BIOLÓGICA"", ""ER"", ""MÁX"", ""LI"", ""LS"", ""Er""]","[""CVE_ECO"", ""ECOSISTEMA"", ""CVE_FOR"", ""FORMACION"", ""FORMA BIOLÓGICA"", ""INDICADOR"", ""UNIDAD"", ""UMP"", ""n"", ""REGISTROS/FORMA BIOLÓGICA""]",[],[],[],[],[],[],"[""ECOSISTEMA"", ""FORMACION"", ""INDICADOR""]",revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
archivo,5_Salud_arbolado.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2009-2014\5_Salud_arbolado.xlsx,0.0207,2009-2014,sanidad_forestal,,,,,2,"[""Condicion_arbolado"", ""Agentes_daño""]",[],[],[],[],[],[],[],[],revisar_utilidad,conservar_para_du,
hoja,5_Salud_arbolado.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2009-2014\5_Salud_arbolado.xlsx,0.0207,2009-2014,sanidad_forestal,Condicion_arbolado,detalle_dasometrico,desconocido,60.0,13,"[""CVE_ECO"", ""ECOSISTEMA"", ""CVE_FOR"", ""FORMACION"", ""INDICADOR"", ""UNIDAD"", ""UMP"", ""n"", ""PROPORCION"", ""ER"", ""LI"", ""LS"", ""Er""]","[""CVE_ECO"", ""ECOSISTEMA"", ""CVE_FOR"", ""FORMACION"", ""INDICADOR"", ""UNIDAD"", ""UMP"", ""n"", ""PROPORCION"", ""ER""]",[],[],[],[],[],[],"[""ECOSISTEMA"", ""FORMACION"", ""INDICADOR""]",revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
hoja,5_Salud_arbolado.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2009-2014\5_Salud_arbolado.xlsx,0.0207,2009-2014,sanidad_forestal,Agentes_daño,indicador_agregado,serie_anual,180.0,8,"[""CVE_ECO"", ""ECOSISTEMA"", ""CVE_FOR"", ""FORMACION"", ""INDICADOR"", ""TIPO"", ""CLASE"", ""FRECUENCIA (INDIV)""]","[""CVE_ECO"", ""ECOSISTEMA"", ""CVE_FOR"", ""FORMACION"", ""INDICADOR"", ""TIPO"", ""CLASE"", ""FRECUENCIA (INDIV)""]",[],[],[],[],[],[],"[""ECOSISTEMA"", ""FORMACION"", ""INDICADOR""]",contexto_visualizacion_apoyo_descriptivo,conservar_para_du,
archivo,6_Suelos.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2009-2014\6_Suelos.xlsx,0.0306,2009-2014,suelos,,,,,5,"[""Grupos"", ""Prof_Pend"", ""Uso_Suelo"", ""Afectacion"", ""Afectación_tipos""]",[],[],[],[],[],[],[],[],revisar_utilidad,conservar_para_du,
hoja,6_Suelos.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2009-2014\6_Suelos.xlsx,0.0306,2009-2014,suelos,Grupos,indicador_agregado,desconocido,144.0,6,"[""CVE_ECO"", ""ECOSISTEMA"", ""CVE_FOR"", ""FORMACION"", ""GRUPO DE SUELO"", ""HA""]","[""CVE_ECO"", ""ECOSISTEMA"", ""CVE_FOR"", ""FORMACION"", ""GRUPO DE SUELO"", ""HA""]",[],[],[],[],[],[],"[""ECOSISTEMA"", ""FORMACION"", ""HA""]",revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
hoja,6_Suelos.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2009-2014\6_Suelos.xlsx,0.0306,2009-2014,suelos,Prof_Pend,indicador_agregado,desconocido,24.0,12,"[""CVE_ECO"", ""ECOSISTEMA"", ""CVE_FOR"", ""FORMACION"", ""HA"", ""UMP"", ""INDICADOR"", ""UNIDAD"", ""ER"", ""LI"", ""LS"", ""Er""]","[""CVE_ECO"", ""ECOSISTEMA"", ""CVE_FOR"", ""FORMACION"", ""HA"", ""UMP"", ""INDICADOR"", ""UNIDAD"", ""ER"", ""LI""]",[],[],[],[],[],[],"[""ECOSISTEMA"", ""FORMACION"", ""HA"", ""INDICADOR""]",revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
hoja,6_Suelos.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2009-2014\6_Suelos.xlsx,0.0306,2009-2014,suelos,Uso_Suelo,indicador_agregado,desconocido,84.0,6,"[""CVE_ECO"", ""ECOSISTEMA"", ""CVE_FOR"", ""FORMACION"", ""USO DE SUELO"", ""FRECUENCIA""]","[""CVE_ECO"", ""ECOSISTEMA"", ""CVE_FOR"", ""FORMACION"", ""USO DE SUELO"", ""FRECUENCIA""]",[],[],[],[],[],[],"[""ECOSISTEMA"", ""FORMACION""]",revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
